1505401;Narón;distrito;01;10.722;10.508;25.481;25.136;;;;;;
1505401001;Narón;sección;01001;9.675;9.539;23.441;23.349;;;;;;
1505401002;Narón;sección;01002;11.424;10.885;28.053;27.212;;;;;;
1505401003;Narón;sección;01003;11.155;11.123;25.509;25.341;;;;;;
1505402;Narón;distrito;02;10.777;10.573;28.726;28.268;;;;;;
1505402001;Narón;sección;02001;11.012;11.056;28.878;28.772;;;;;;
1505402002;Narón;sección;02002;10.603;10.143;28.652;27.480;;;;;;
1505402003;Narón;sección;02003;10.735;10.523;28.680;28.350;;;;;;
1505403;Narón;distrito;03;10.046;9.737;25.490;24.938;;;;;;
1505403001;Narón;sección;03001;10.082;9.586;25.749;24.725;;;;;;
1505403002;Narón;sección;03002;10.002;9.919;25.183;25.189;;;;;;
1505404;Narón;distrito;04;10.620;10.310;25.256;24.427;;;;;;
1505404001;Narón;sección;04001;10.596;10.204;25.235;24.179;;;;;;
1505404002;Narón;sección;04002;10.328;9.958;23.509;22.798;;;;;;
1505404003;Narón;sección;04003;12.265;12.174;30.598;30.088;;;;;;
1505404004;Narón;sección;04004;10.417;10.171;24.427;24.068;;;;;;
1505404005;Narón;sección;04005;10.737;10.427;26.063;25.057;;;;;;
1505404006;Narón;sección;04006;11.208;10.747;25.396;24.732;;;;;;
1505404007;Narón;sección;04007;9.713;9.320;22.305;21.387;;;;;;
1505404008;Narón;sección;04008;9.692;9.281;21.487;21.088;;;;;;
1505404009;Narón;sección;04009;10.000;9.580;22.802;21.802;;;;;;
1505404010;Narón;sección;04010;10.613;10.395;26.421;25.423;;;;;;
1505404011;Narón;sección;04011;9.227;8.955;22.905;22.310;;;;;;
1505404012;Narón;sección;04012;9.589;9.305;23.468;22.680;;;;;;
1505404013;Narón;sección;04013;10.904;10.628;28.696;27.388;;;;;;
1505404014;Narón;sección;04014;10.394;10.176;24.090;23.493;;;;;;
1505404015;Narón;sección;04015;11.650;11.423;28.163;27.168;;;;;;
1505404016;Narón;sección;04016;10.322;9.942;26.258;25.195;;;;;;
1505404017;Narón;sección;04017;10.572;10.277;23.201;22.817;;;;;;
1505404018;Narón;sección;04018;10.809;10.817;26.835;26.485;;;;;;
1505404019;Narón;sección;04019;11.591;11.109;25.509;24.003;;;;;;
1505404020;Narón;sección;04020;11.183;10.955;26.309;25.883;;;;;;
15055;Neda;11.060;10.815;26.388;25.973;;;;;;
1505501;Neda;distrito;01;11.060;10.815;26.388;25.973;;;;;;
1505501001;Neda;sección;01001;10.575;10.212;24.915;24.314;;;;;;
1505501002;Neda;sección;01002;11.197;10.815;25.229;24.480;;;;;;
1505501003;Neda;sección;01003;10.759;10.492;26.549;26.244;;;;;;
1505501004;Neda;sección;01004;13.083;12.790;32.565;31.500;;;;;;
1505501005;Neda;sección;01005;11.370;11.279;28.360;28.411;;;;;;
1505501006;Neda;sección;01006;10.324;10.434;24.102;24.419;;;;;;
15056;Negreira;8.856;8.602;23.929;23.376;;;;;;
1505601;Negreira;distrito;01;8.907;8.651;23.240;22.477;;;;;;
1505601001;Negreira;sección;01001;8.386;8.089;21.339;20.487;;;;;;
1505601002;Negreira;sección;01002;10.134;9.871;27.666;26.960;;;;;;
1505601003;Negreira;sección;01003;9.079;8.862;24.015;23.318;;;;;;
1505602;Negreira;distrito;02;8.760;8.514;25.384;25.239;;;;;;
1505602001;Negreira;sección;02001;8.878;8.533;25.099;24.698;;;;;;
1505602003;Negreira;sección;02003;8.663;8.498;25.630;25.706;;;;;;
15057;Noia;9.870;9.665;25.409;24.979;;;;;;
1505701;Noia;distrito;01;9.555;9.282;25.043;24.494;;;;;;
1505701001;Noia;sección;01001;9.543;9.260;24.792;24.342;;;;;;
1505701002;Noia;sección;01002;9.578;9.323;25.540;24.793;;;;;;
1505702;Noia;distrito;02;10.053;9.846;25.346;24.781;;;;;;
1505702001;Noia;sección;02001;10.852;10.530;27.173;26.232;;;;;;
1505702002;Noia;sección;02002;10.137;9.900;24.324;24.186;;;;;;
1505702003;Noia;sección;02003;12.031;11.759;27.722;26.536;;;;;;
1505702004;Noia;sección;02004;9.061;8.785;23.421;22.744;;;;;;
1505702006;Noia;sección;02006;9.647;9.633;25.067;24.955;;;;;;
1505703;Noia;distrito;03;9.771;9.638;25.879;25.847;;;;;;
1505703001;Noia;sección;03001;9.534;9.382;24.259;24.262;;;;;;
1505703002;Noia;sección;03002;10.011;9.928;27.918;27.773;;;;;;
1505703003;Noia;sección;03003;9.816;9.653;25.982;25.964;;;;;;
15058;Oleiros;15.333;14.851;41.150;39.963;;;;;;
1505801;Oleiros;distrito;01;16.008;17.419;45.226;49.440;;;;;;
1505801001;Oleiros;sección;01001;14.058;13.569;38.007;36.164;;;;;;
1505801002;Oleiros;sección;01002;13.786;13.478;39.743;38.864;;;;;;
1505801003;Oleiros;sección;01003;14.301;13.170;40.311;37.032;;;;;;
1505801004;Oleiros;sección;01004;12.590;12.107;34.757;33.800;;;;;;
1505801005;Oleiros;sección;01005;27.229;28.339;75.770;84.809;;;;;;
1505801006;Oleiros;sección;01006;9.154;15.294;27.513;46.403;;;;;;
1505802;Oleiros;distrito;02;15.590;14.361;41.313;38.066;;;;;;
1505802001;Oleiros;sección;02001;13.963;13.548;36.492;35.281;;;;;;
1505802002;Oleiros;sección;02002;14.935;15.050;36.438;36.503;;;;;;
1505802003;Oleiros;sección;02003;12.537;12.258;28.855;28.194;;;;;;
1505802004;Oleiros;sección;02004;19.632;16.901;57.625;49.573;;;;;;
1505802005;Oleiros;sección;02005;11.380;10.724;32.387;30.789;;;;;;
1505802006;Oleiros;sección;02006;12.482;12.007;30.782;29.963;;;;;;
1505802007;Oleiros;sección;02007;12.234;11.792;29.107;28.274;;;;;;
1505802008;Oleiros;sección;02008;16.352;15.845;45.940;44.133;;;;;;
1505802009;Oleiros;sección;02009;14.832;14.159;38.083;36.775;;;;;;
1505802010;Oleiros;sección;02010;13.970;13.624;36.371;35.282;;;;;;
1505802011;Oleiros;sección;02011;28.606;22.784;87.282;68.685;;;;;;
1505802012;Oleiros;sección;02012;18.892;14.926;60.786;47.750;;;;;;
1505803;Oleiros;distrito;03;12.610;12.065;32.615;31.534;;;;;;
1505803001;Oleiros;sección;03001;11.238;10.128;30.021;27.148;;;;;;
1505803002;Oleiros;sección;03002;13.909;13.541;35.849;35.218;;;;;;
1505803003;Oleiros;sección;03003;12.653;12.454;31.935;31.986;;;;;;
15059;Ordes;9.621;9.479;25.852;25.660;;;;;;
1505901;Ordes;distrito;01;9.709;9.633;24.912;24.839;;;;;;
1505901001;Ordes;sección;01001;9.426;9.520;24.053;24.248;;;;;;
1505901002;Ordes;sección;01002;10.325;10.166;27.139;26.566;;;;;;
1505901003;Ordes;sección;01003;9.538;9.271;24.260;23.830;;;;;;
1505901004;Ordes;sección;01004;9.497;9.115;26.944;26.041;;;;;;
1505901005;Ordes;sección;01005;9.978;9.839;24.315;24.135;;;;;;
1505901006;Ordes;sección;01006;9.349;9.846;22.704;24.451;;;;;;
1505902;Ordes;distrito;02;9.513;9.315;28.896;28.569;;;;;;
1505902001;Ordes;sección;02001;9.859;9.816;27.776;28.095;;;;;;
1505902002;Ordes;sección;02002;9.197;8.846;30.088;29.078;;;;;;
1505903;Ordes;distrito;03;9.396;9.068;27.096;26.507;;;;;;
1505903001;Ordes;sección;03001;9.414;9.291;27.038;26.977;;;;;;
1505903002;Ordes;sección;03002;9.388;8.980;27.118;26.321;;;;;;
15060;Oroso;10.031;9.724;27.200;26.369;;;;;;
1506001;Oroso;distrito;01;10.037;9.747;27.063;26.240;;;;;;
1506001001;Oroso;sección;01001;9.769;9.334;25.464;24.116;;;;;;
1506001002;Oroso;sección;01002;9.655;9.668;28.860;29.287;;;;;;
1506001003;Oroso;sección;01003;10.384;10.319;31.534;31.789;;;;;;
1506001004;Oroso;sección;01004;10.393;9.902;32.676;31.274;;;;;;
1506001005;Oroso;sección;01005;10.284;9.984;23.346;22.335;;;;;;
1506002;Oroso;distrito;02;9.989;9.559;28.251;27.347;;;;;;
1506002001;Oroso;sección;02001;9.989;9.559;28.251;27.347;;;;;;
15061;Ortigueira;9.729;9.524;21.061;20.774;;;;;;
1506101;Ortigueira;distrito;01;10.079;10.047;21.854;21.776;;;;;;
1506101001;Ortigueira;sección;01001;10.527;10.683;21.866;22.198;;;;;;
1506101002;Ortigueira;sección;01002;9.848;9.685;23.592;23.708;;;;;;
1506101003;Ortigueira;sección;01003;9.166;8.799;20.098;18.842;;;;;;
1506102;Ortigueira;distrito;02;9.570;9.226;20.732;20.175;;;;;;
1506102001;Ortigueira;sección;02001;10.418;10.048;22.077;21.200;;;;;;
1506102002;Ortigueira;sección;02002;8.933;8.714;19.551;19.657;;;;;;
1506102003;Ortigueira;sección;02003;9.369;8.961;20.562;19.648;;;;;;
1506103;Ortigueira;distrito;03;9.207;8.877;19.834;19.547;;;;;;
1506103001;Ortigueira;sección;03001;8.446;8.025;19.066;18.359;;;;;;
1506103002;Ortigueira;sección;03002;10.049;9.792;20.604;20.728;;;;;;
15062;Outes;9.300;9.213;24.280;24.441;;;;;;
1506201;Outes;distrito;01;9.300;9.213;24.280;24.441;;;;;;
1506201001;Outes;sección;01001;9.254;9.349;26.037;26.576;;;;;;
1506201002;Outes;sección;01002;9.577;9.558;24.551;24.829;;;;;;
1506201003;Outes;sección;01003;9.819;9.676;25.505;25.172;;;;;;
1506201004;Outes;sección;01004;8.937;8.785;24.476;24.962;;;;;;
1506201005;Outes;sección;01005;9.406;9.444;23.151;23.726;;;;;;
1506201008;Outes;sección;01008;9.242;9.123;23.987;24.078;;;;;;
1506201009;Outes;sección;01009;9.200;9.046;22.290;21.833;;;;;;
15063;Oza;dos;Ríos;;;;;;;;;;;;;;
15064;Paderne;10.856;10.690;27.964;27.726;;;;;;
1506401;Paderne;distrito;01;10.856;10.690;27.964;27.726;;;;;;
1506401001;Paderne;sección;01001;10.495;10.437;26.816;26.774;;;;;;
1506401003;Paderne;sección;01003;11.316;11.207;29.339;29.434;;;;;;
1506401004;Paderne;sección;01004;10.987;10.568;28.510;27.574;;;;;;
15065;Padrón;9.631;9.211;26.033;25.257;;;;;;
1506501;Padrón;distrito;01;10.264;9.664;26.344;24.808;;;;;;
1506501001;Padrón;sección;01001;9.956;8.647;27.385;24.018;;;;;;
1506501002;Padrón;sección;01002;10.677;10.216;26.564;25.355;;;;;;
1506501003;Padrón;sección;01003;9.979;9.798;25.148;24.669;;;;;;
1506502;Padrón;distrito;02;9.035;8.703;24.860;24.402;;;;;;
1506502001;Padrón;sección;02001;9.103;8.787;25.029;24.418;;;;;;
1506502002;Padrón;sección;02002;8.920;8.559;24.572;24.374;;;;;;
1506503;Padrón;distrito;03;8.684;8.668;26.578;27.227;;;;;;
1506503001;Padrón;sección;03001;8.860;9.012;27.362;29.059;;;;;;
1506503002;Padrón;sección;03002;8.477;8.258;25.676;25.168;;;;;;
1506504;Padrón;distrito;04;9.572;9.163;26.282;26.303;;;;;;
1506504001;Padrón;sección;04001;9.572;9.163;26.282;26.303;;;;;;
15066;Pino,;O;9.592;9.339;22.164;21.666;;;;;;
1506601;Pino,;O;distrito;01;10.118;9.942;23.934;23.627;;;;;;
1506601001;Pino,;O;sección;01001;10.255;10.130;24.154;23.824;;;;;;
1506601002;Pino,;O;sección;01002;9.856;9.588;23.508;23.247;;;;;;
1506602;Pino,;O;distrito;02;9.154;8.915;19.686;19.049;;;;;;
1506602001;Pino,;O;sección;02001;9.154;8.915;19.686;19.049;;;;;;
1506603;Pino,;O;distrito;03;9.022;8.638;21.288;20.634;;;;;;
1506603001;Pino,;O;sección;03001;9.277;8.706;22.463;21.195;;;;;;
1506603002;Pino,;O;sección;03002;8.695;8.554;19.870;19.970;;;;;;
15067;Pobra;do;Caramiñal,;A;10.129;9.768;27.368;26.477;;;;;;
1506701;Pobra;do;Caramiñal,;A;distrito;01;10.238;9.970;25.879;25.088;;;;;;
1506701001;Pobra;do;Caramiñal,;A;sección;01001;10.238;9.970;25.879;25.088;;;;;;
1506702;Pobra;do;Caramiñal,;A;distrito;02;9.924;9.635;25.085;24.248;;;;;;
1506702001;Pobra;do;Caramiñal,;A;sección;02001;9.963;9.653;24.795;23.787;;;;;;
1506702002;Pobra;do;Caramiñal,;A;sección;02002;9.888;9.620;25.352;24.685;;;;;;
1506703;Pobra;do;Caramiñal,;A;distrito;03;10.984;10.424;30.415;29.336;;;;;;
1506703001;Pobra;do;Caramiñal,;A;sección;03001;10.984;10.424;30.415;29.336;;;;;;
1506704;Pobra;do;Caramiñal,;A;distrito;04;10.105;9.544;29.913;29.319;;;;;;
1506704001;Pobra;do;Caramiñal,;A;sección;04001;10.105;9.544;29.913;29.319;;;;;;
1506705;Pobra;do;Caramiñal,;A;distrito;05;9.752;9.480;28.774;27.719;;;;;;
1506705001;Pobra;do;Caramiñal,;A;sección;05001;9.878;9.675;29.044;27.955;;;;;;
1506705002;Pobra;do;Caramiñal,;A;sección;05002;9.659;9.335;28.572;27.540;;;;;;
15068;Ponteceso;9.518;9.148;23.982;23.310;;;;;;
1506801;Ponteceso;distrito;01;9.503;9.076;24.577;23.906;;;;;;
1506801001;Ponteceso;sección;01001;9.767;9.298;24.598;23.467;;;;;;
1506801002;Ponteceso;sección;01002;9.132;8.775;24.546;24.570;;;;;;
1506802;Ponteceso;distrito;02;9.159;8.893;24.317;23.790;;;;;;
1506802001;Ponteceso;sección;02001;9.126;8.976;23.174;23.089;;;;;;
1506802002;Ponteceso;sección;02002;9.221;8.735;26.772;25.297;;;;;;
1506803;Ponteceso;distrito;03;10.060;9.584;23.073;22.222;;;;;;
1506803001;Ponteceso;sección;03001;10.332;9.521;24.666;23.640;;;;;;
1506803002;Ponteceso;sección;03002;9.920;9.618;22.300;21.537;;;;;;
15069;Pontedeume;10.764;10.630;28.261;28.039;;;;;;
1506901;Pontedeume;distrito;01;10.745;10.577;26.904;26.550;;;;;;
1506901001;Pontedeume;sección;01001;11.023;10.776;27.849;27.207;;;;;;
1506901002;Pontedeume;sección;01002;9.931;10.302;24.649;25.646;;;;;;
1506901003;Pontedeume;sección;01003;10.738;10.437;26.678;26.101;;;;;;
1506902;Pontedeume;distrito;02;10.788;10.698;30.163;30.152;;;;;;
1506902001;Pontedeume;sección;02001;10.371;10.666;28.220;29.448;;;;;;
1506902002;Pontedeume;sección;02002;11.875;11.050;31.576;29.307;;;;;;
1506902003;Pontedeume;sección;02003;10.542;10.518;31.318;31.484;;;;;;
15070;Pontes;de;García;Rodríguez,;As;14.288;14.332;35.016;35.541;;;;;;
1507001;Pontes;de;García;Rodríguez,;As;distrito;01;14.288;14.332;35.016;35.541;;;;;;
1507001001;Pontes;de;García;Rodríguez,;As;sección;01001;18.206;18.366;43.072;44.041;;;;;;
1507001002;Pontes;de;García;Rodríguez,;As;sección;01002;13.270;12.929;31.801;31.281;;;;;;
1507001003;Pontes;de;García;Rodríguez,;As;sección;01003;14.752;15.110;36.540;36.922;;;;;;
1507001004;Pontes;de;García;Rodríguez,;As;sección;01004;13.956;13.665;34.604;34.665;;;;;;
1507001005;Pontes;de;García;Rodríguez,;As;sección;01005;16.395;16.551;41.135;42.154;;;;;;
1507001006;Pontes;de;García;Rodríguez,;As;sección;01006;13.888;14.248;34.029;35.393;;;;;;
1507001007;Pontes;de;García;Rodríguez,;As;sección;01007;13.419;13.605;31.594;32.660;;;;;;
1507001008;Pontes;de;García;Rodríguez,;As;sección;01008;12.513;12.791;32.290;33.933;;;;;;
15071;Porto;do;Son;9.048;8.758;24.347;23.922;;;;;;
1507101;Porto;do;Son;distrito;01;9.614;9.027;24.657;23.528;;;;;;
1507101001;Porto;do;Son;sección;01001;9.738;8.954;25.493;24.203;;;;;;
1507101002;Porto;do;Son;sección;01002;9.545;9.067;24.207;23.171;;;;;;
1507102;Porto;do;Son;distrito;02;8.283;7.942;24.229;23.558;;;;;;
1507102001;Porto;do;Son;sección;02001;8.796;8.746;24.361;24.370;;;;;;
1507102002;Porto;do;Son;sección;02002;7.989;7.572;24.586;23.492;;;;;;
1507102003;Porto;do;Son;sección;02003;8.128;7.573;23.644;22.718;;;;;;
1507103;Porto;do;Son;distrito;03;8.588;8.275;25.200;24.710;;;;;;
1507103001;Porto;do;Son;sección;03001;8.390;8.180;24.403;24.099;;;;;;
1507103002;Porto;do;Son;sección;03002;8.824;8.389;26.165;25.459;;;;;;
1507104;Porto;do;Son;distrito;04;9.458;9.516;23.651;24.052;;;;;;
1507104001;Porto;do;Son;sección;04001;9.920;10.107;24.583;25.408;;;;;;
1507104002;Porto;do;Son;sección;04002;8.211;7.922;21.045;20.320;;;;;;
15072;Rianxo;9.083;8.754;26.074;25.418;;;;;;
1507201;Rianxo;distrito;01;9.076;8.705;25.838;25.074;;;;;;
1507201001;Rianxo;sección;01001;8.899;8.764;24.446;24.250;;;;;;
1507201002;Rianxo;sección;01002;9.376;8.800;25.043;23.703;;;;;;
1507201003;Rianxo;sección;01003;8.773;8.257;26.338;25.400;;;;;;
1507201004;Rianxo;sección;01004;8.736;8.150;28.019;26.600;;;;;;
1507201005;Rianxo;sección;01005;9.718;9.453;28.323;27.563;;;;;;
1507202;Rianxo;distrito;02;8.673;8.369;25.797;25.265;;;;;;
1507202001;Rianxo;sección;02001;8.207;7.946;24.187;23.947;;;;;;
1507202002;Rianxo;sección;02002;9.102;8.764;27.307;26.498;;;;;;
1507203;Rianxo;distrito;03;9.609;9.376;27.080;26.587;;;;;;
1507203001;Rianxo;sección;03001;9.204;8.976;26.153;25.552;;;;;;
1507203002;Rianxo;sección;03002;10.078;9.841;28.135;27.782;;;;;;
15073;Ribeira;9.903;9.616;28.047;27.402;;;;;;
1507301;Ribeira;distrito;01;9.501;9.077;26.085;25.109;;;;;;
1507301001;Ribeira;sección;01001;10.336;10.279;28.350;27.693;;;;;;
1507301002;Ribeira;sección;01002;9.372;8.980;26.377;25.591;;;;;;
1507301003;Ribeira;sección;01003;9.295;8.952;24.708;24.205;;;;;;
1507301004;Ribeira;sección;01004;9.392;8.802;26.077;25.023;;;;;;
1507301005;Ribeira;sección;01005;9.781;9.320;26.105;25.265;;;;;;
1507301006;Ribeira;sección;01006;9.857;9.017;25.347;23.893;;;;;;
1507301007;Ribeira;sección;01007;9.889;9.370;29.449;27.309;;;;;;
1507301008;Ribeira;sección;01008;6.180;5.775;19.681;18.436;;;;;;
1507301009;Ribeira;sección;01009;9.328;8.818;25.956;24.834;;;;;;
1507301010;Ribeira;sección;01010;9.716;9.349;26.094;24.863;;;;;;
1507302;Ribeira;distrito;02;10.515;10.576;31.534;31.847;;;;;;
1507302001;Ribeira;sección;02001;13.055;14.014;37.819;40.490;;;;;;
1507302002;Ribeira;sección;02002;8.800;8.319;26.830;25.541;;;;;;
1507302003;Ribeira;sección;02003;9.416;9.053;28.947;28.089;;;;;;
1507303;Ribeira;distrito;03;9.350;8.705;28.426;26.573;;;;;;
1507303001;Ribeira;sección;03001;9.235;8.836;26.314;25.383;;;;;;
1507303002;Ribeira;sección;03002;9.546;9.022;27.818;26.682;;;;;;
1507303003;Ribeira;sección;03003;9.498;7.994;30.945;25.810;;;;;;
1507303004;Ribeira;sección;03004;9.073;8.611;30.823;29.027;;;;;;
1507304;Ribeira;distrito;04;12.546;13.231;34.587;36.874;;;;;;
1507304001;Ribeira;sección;04001;10.025;9.678;26.706;25.564;;;;;;
1507304002;Ribeira;sección;04002;10.170;9.438;27.357;25.875;;;;;;
1507304004;Ribeira;sección;04004;17.967;21.653;52.895;64.875;;;;;;
1507305;Ribeira;distrito;05;9.744;9.431;28.094;27.115;;;;;;
1507305001;Ribeira;sección;05001;9.520;9.160;31.195;29.902;;;;;;
1507305002;Ribeira;sección;05002;10.110;9.873;24.357;23.766;;;;;;
15074;Rois;9.040;8.724;27.794;27.010;;;;;;
1507401;Rois;distrito;01;9.040;8.724;27.794;27.010;;;;;;
1507401001;Rois;sección;01001;9.671;9.462;31.417;30.597;;;;;;
1507401002;Rois;sección;01002;8.848;8.620;26.987;26.657;;;;;;
1507401003;Rois;sección;01003;9.109;8.691;26.739;25.752;;;;;;
1507401004;Rois;sección;01004;8.371;7.960;25.904;24.875;;;;;;
15075;Sada;11.484;11.224;28.430;27.803;;;;;;
1507501;Sada;distrito;01;10.414;10.281;25.339;24.951;;;;;;
1507501001;Sada;sección;01001;10.144;9.786;24.395;24.121;;;;;;
1507501002;Sada;sección;01002;9.681;9.842;23.518;23.393;;;;;;
1507501003;Sada;sección;01003;11.480;11.152;27.506;26.890;;;;;;
1507501004;Sada;sección;01004;9.232;9.315;23.243;23.240;;;;;;
1507501005;Sada;sección;01005;11.641;11.791;27.084;27.296;;;;;;
1507501006;Sada;sección;01006;10.218;9.914;25.866;24.626;;;;;;
1507502;Sada;distrito;02;13.857;13.482;36.694;35.897;;;;;;
1507502001;Sada;sección;02001;13.473;13.585;35.224;35.875;;;;;;
1507502002;Sada;sección;02002;14.336;13.354;38.586;35.924;;;;;;
1507503;Sada;distrito;03;12.307;11.368;28.821;26.755;;;;;;
1507503001;Sada;sección;03001;12.307;11.368;28.821;26.755;;;;;;
15076;San;Sadurniño;10.631;10.367;25.391;24.975;;;;;;
1507601;San;Sadurniño;distrito;01;10.631;10.367;25.391;24.975;;;;;;
1507601001;San;Sadurniño;sección;01001;10.651;10.486;25.337;25.171;;;;;;
1507601003;San;Sadurniño;sección;01003;9.551;9.420;23.897;23.790;;;;;;
1507601004;San;Sadurniño;sección;01004;11.241;10.768;26.283;25.374;;;;;;
15077;Santa;Comba;9.144;8.786;25.958;25.430;;;;;;
1507701;Santa;Comba;distrito;01;9.460;9.083;25.857;25.242;;;;;;
1507701001;Santa;Comba;sección;01001;9.603;9.353;24.222;23.830;;;;;;
1507701002;Santa;Comba;sección;01002;10.270;9.633;31.514;30.107;;;;;;
1507701003;Santa;Comba;sección;01003;8.276;7.989;24.120;23.815;;;;;;
1507701004;Santa;Comba;sección;01004;9.400;8.976;25.146;24.387;;;;;;
1507702;Santa;Comba;distrito;02;8.746;8.391;24.301;23.786;;;;;;
1507702001;Santa;Comba;sección;02001;8.746;8.391;24.301;23.786;;;;;;
1507703;Santa;Comba;distrito;03;8.801;8.389;26.841;26.217;;;;;;
1507703001;Santa;Comba;sección;03001;8.565;8.452;25.537;25.417;;;;;;
1507703002;Santa;Comba;sección;03002;8.931;8.355;27.586;26.680;;;;;;
1507704;Santa;Comba;distrito;04;8.487;8.495;26.806;27.267;;;;;;
1507704001;Santa;Comba;sección;04001;8.487;8.495;26.806;27.267;;;;;;
15078;Santiago;de;Compostela;13.139;12.734;34.068;33.187;;;;;;
1507801;Santiago;de;Compostela;distrito;01;13.740;13.227;38.085;37.043;;;;;;
1507801001;Santiago;de;Compostela;sección;01001;14.351;13.604;34.321;32.955;;;;;;
1507801002;Santiago;de;Compostela;sección;01002;17.271;16.695;43.727;42.209;;;;;;
1507801003;Santiago;de;Compostela;sección;01003;11.896;11.667;30.599;30.283;;;;;;
1507801004;Santiago;de;Compostela;sección;01004;13.281;13.388;33.076;33.727;;;;;;
1507801005;Santiago;de;Compostela;sección;01005;10.743;10.429;32.909;32.581;;;;;;
1507801006;Santiago;de;Compostela;sección;01006;14.294;13.680;44.360;42.700;;;;;;
1507801007;Santiago;de;Compostela;sección;01007;13.528;12.825;40.418;38.835;;;;;;
1507802;Santiago;de;Compostela;distrito;02;11.243;10.970;29.812;29.248;;;;;;
1507802001;Santiago;de;Compostela;sección;02001;13.779;12.945;33.457;31.999;;;;;;
1507802002;Santiago;de;Compostela;sección;02002;13.376;12.835;29.106;28.675;;;;;;
1507802003;Santiago;de;Compostela;sección;02003;12.566;12.186;30.038;29.273;;;;;;
1507802004;Santiago;de;Compostela;sección;02004;12.010;11.773;29.183;28.307;;;;;;
1507802005;Santiago;de;Compostela;sección;02005;9.807;9.516;24.590;24.293;;;;;;
1507802006;Santiago;de;Compostela;sección;02006;11.386;10.883;35.043;33.859;;;;;;
1507802007;Santiago;de;Compostela;sección;02007;10.387;10.129;30.046;29.163;;;;;;
1507802008;Santiago;de;Compostela;sección;02008;10.760;10.668;27.043;26.578;;;;;;
1507802009;Santiago;de;Compostela;sección;02009;9.640;9.469;25.430;25.438;;;;;;
1507802010;Santiago;de;Compostela;sección;02010;12.362;12.124;29.713;30.007;;;;;;
1507802011;Santiago;de;Compostela;sección;02011;10.138;10.065;27.980;27.793;;;;;;
1507802012;Santiago;de;Compostela;sección;02012;10.055;10.088;30.619;31.413;;;;;;
1507802013;Santiago;de;Compostela;sección;02013;11.540;11.466;32.156;31.368;;;;;;
1507803;Santiago;de;Compostela;distrito;03;11.970;11.594;32.239;31.329;;;;;;
1507803001;Santiago;de;Compostela;sección;03001;12.433;13.331;31.727;33.604;;;;;;
1507803002;Santiago;de;Compostela;sección;03002;12.131;11.450;29.530;28.729;;;;;;
1507803003;Santiago;de;Compostela;sección;03003;11.068;10.967;28.176;27.662;;;;;;
1507803004;Santiago;de;Compostela;sección;03004;10.281;10.128;25.041;25.081;;;;;;
1507803005;Santiago;de;Compostela;sección;03005;12.862;12.368;34.948;33.448;;;;;;
1507803006;Santiago;de;Compostela;sección;03006;10.689;11.040;34.479;35.527;;;;;;
1507803007;Santiago;de;Compostela;sección;03007;11.755;11.783;36.595;36.709;;;;;;
1507803008;Santiago;de;Compostela;sección;03008;13.193;11.728;41.711;38.167;;;;;;
1507803009;Santiago;de;Compostela;sección;03009;11.951;11.526;29.929;28.435;;;;;;
1507804;Santiago;de;Compostela;distrito;04;12.267;11.886;31.538;30.808;;;;;;
1507804001;Santiago;de;Compostela;sección;04001;13.878;13.383;30.411;30.636;;;;;;
1507804002;Santiago;de;Compostela;sección;04002;12.745;12.581;31.075;31.152;;;;;;
1507804003;Santiago;de;Compostela;sección;04003;16.215;15.860;36.912;36.706;;;;;;
1507804004;Santiago;de;Compostela;sección;04004;10.853;10.420;29.065;28.016;;;;;;
1507804005;Santiago;de;Compostela;sección;04005;9.471;9.013;23.534;22.540;;;;;;
1507804006;Santiago;de;Compostela;sección;04006;11.113;10.967;27.840;27.813;;;;;;
1507804007;Santiago;de;Compostela;sección;04007;14.284;14.093;34.659;33.906;;;;;;
1507804008;Santiago;de;Compostela;sección;04008;11.688;11.569;28.170;27.484;;;;;;
1507804009;Santiago;de;Compostela;sección;04009;10.317;9.791;31.972;30.582;;;;;;
1507804010;Santiago;de;Compostela;sección;04010;10.024;9.811;31.652;31.081;;;;;;
1507804011;Santiago;de;Compostela;sección;04011;9.953;9.313;33.011;31.639;;;;;;
1507804012;Santiago;de;Compostela;sección;04012;12.950;12.737;30.154;29.661;;;;;;
1507804013;Santiago;de;Compostela;sección;04013;11.281;10.669;32.706;31.247;;;;;;
1507804014;Santiago;de;Compostela;sección;04014;14.031;13.745;36.527;35.623;;;;;;
1507804015;Santiago;de;Compostela;sección;04015;10.273;9.703;27.536;26.646;;;;;;
1507804016;Santiago;de;Compostela;sección;04016;15.020;14.272;39.029;37.659;;;;;;
1507804017;Santiago;de;Compostela;sección;04017;13.023;12.642;33.119;32.102;;;;;;
1507804018;Santiago;de;Compostela;sección;04018;12.414;11.875;33.235;32.204;;;;;;
1507804019;Santiago;de;Compostela;sección;04019;12.766;12.470;32.037;31.698;;;;;;
1507805;Santiago;de;Compostela;distrito;05;15.655;15.187;38.429;37.336;;;;;;
1507805001;Santiago;de;Compostela;sección;05001;16.580;14.751;44.899;39.885;;;;;;
1507805002;Santiago;de;Compostela;sección;05002;15.359;15.933;35.874;38.206;;;;;;
1507805003;Santiago;de;Compostela;sección;05003;20.022;19.404;47.061;46.013;;;;;;
1507805004;Santiago;de;Compostela;sección;05004;20.887;19.475;52.517;48.924;;;;;;
