SeccionCensal;F-of-M
2806503036;15,37Ê%
0601503004;15,38Ê%
4109505009;15,39Ê%
1500203014;15,39Ê%
1212601006;15,39Ê%
3708501002;15,40Ê%
0490201012;15,40Ê%
0827902017;15,40Ê%
0410003004;15,40Ê%
4508801002;15,41Ê%
3002401034;15,41Ê%
4618401005;15,41Ê%
2512002005;15,41Ê%
4608501003;15,41Ê%
4300401004;15,41Ê%
3803803001;15,42Ê%
3002901009;15,42Ê%
2811502016;15,42Ê%
0801901012;15,42Ê%
2807901105;15,43Ê%
0704003044;15,43Ê%
1308203004;15,44Ê%
4804402011;15,44Ê%
4802007038;15,44Ê%
2807901038;15,44Ê%
4103804018;15,45Ê%
2814804013;15,45Ê%
2807902105;15,45Ê%
2813001023;15,45Ê%
4601501005;15,45Ê%
2807906103;15,45Ê%
3302408020;15,45Ê%
1907101001;15,45Ê%
3803811020;15,45Ê%
1507501004;15,45Ê%
2810601004;15,46Ê%
0701301001;15,46Ê%
4808901002;15,47Ê%
2807901051;15,47Ê%
4808501007;15,47Ê%
3501604081;15,47Ê%
1102004013;15,47Ê%
3502605002;15,47Ê%
1902401005;15,48Ê%
0406601008;15,48Ê%
0801503013;15,48Ê%
2814801025;15,48Ê%
4619001043;15,48Ê%
2308703003;15,49Ê%
2807901092;15,49Ê%
2807901024;15,49Ê%
3003901024;15,50Ê%
3802603004;15,50Ê%
4616601006;15,50Ê%
3900802003;15,50Ê%
0309904006;15,50Ê%
2908201023;15,51Ê%
4718608035;15,51Ê%
2608902021;15,51Ê%
4101502003;15,51Ê%
2816102011;15,52Ê%
0801902014;15,52Ê%
4624401012;15,53Ê%
4625010025;15,53Ê%
3603901001;15,54Ê%
0105905036;15,54Ê%
4619001047;15,54Ê%
2422201005;15,54Ê%
0305301003;15,54Ê%
2100503006;15,55Ê%
0704001005;15,55Ê%
4927503002;15,55Ê%
1704901002;15,55Ê%
1308201003;15,56Ê%
2807901039;15,57Ê%
1928001001;15,57Ê%
0309601002;15,57Ê%
0801901044;15,57Ê%
2308601011;15,57Ê%
4109104067;15,57Ê%
0807303005;15,57Ê%
4625001014;15,57Ê%
5029710014;15,58Ê%
3801701024;15,58Ê%
1904601006;15,58Ê%
2807916122;15,58Ê%
0801906048;15,58Ê%
1500501011;15,58Ê%
2807901050;15,58Ê%
2104108001;15,58Ê%
0801901050;15,59Ê%
2908402010;15,59Ê%
2006906008;15,59Ê%
2905102013;15,59Ê%
3304406026;15,59Ê%
2807301001;15,59Ê%
1307103014;15,59Ê%
0407902020;15,59Ê%
0816905009;15,59Ê%
3003004061;15,60Ê%
0608304008;15,60Ê%
2808002027;15,60Ê%
2511001001;15,60Ê%
4516805025;15,60Ê%
3003701007;15,60Ê%
4516504002;15,60Ê%
3003004004;15,60Ê%
2804902016;15,61Ê%
3002701018;15,61Ê%
4625016030;15,61Ê%
3002201024;15,61Ê%
0490201004;15,61Ê%
3003005002;15,61Ê%
4624402006;15,61Ê%
4101801004;15,61Ê%
3605201001;15,62Ê%
2607104003;15,62Ê%
1103201002;15,62Ê%
0301405006;15,62Ê%
1213504007;15,62Ê%
0309301011;15,62Ê%
2104402003;15,63Ê%
4102405005;15,63Ê%
0407902021;15,63Ê%
3003005063;15,63Ê%
0827904007;15,63Ê%
0801910101;15,64Ê%
0601510037;15,64Ê%
2807918065;15,64Ê%
2807911039;15,64Ê%
4625009038;15,64Ê%
4103801007;15,65Ê%
3000701001;15,65Ê%
1800301007;15,65Ê%
2907001028;15,65Ê%
0490201006;15,65Ê%
2816102003;15,66Ê%
0301904001;15,66Ê%
3003301002;15,66Ê%
2807901045;15,66Ê%
2090201001;15,66Ê%
4107501008;15,67Ê%
1100801009;15,67Ê%
1102701010;15,67Ê%
3501701016;15,67Ê%
1305602001;15,67Ê%
4718610052;15,67Ê%
4109105006;15,67Ê%
0801901017;15,68Ê%
2812701010;15,68Ê%
2906711007;15,68Ê%
4801307003;15,68Ê%
2807916115;15,69Ê%
0406601009;15,69Ê%
2102101003;15,69Ê%
2422201007;15,69Ê%
0945801001;15,70Ê%
2807405018;15,70Ê%
2512007001;15,70Ê%
0819601011;15,70Ê%
3501401003;15,71Ê%
3603804011;15,72Ê%
5018201001;15,72Ê%
2305501003;15,72Ê%
3003901026;15,72Ê%
0703601006;15,72Ê%
0809602006;15,72Ê%
1891101002;15,72Ê%
4805501003;15,73Ê%
4516502015;15,73Ê%
0200903009;15,73Ê%
1913002012;15,73Ê%
4617801001;15,73Ê%
0704004074;15,73Ê%
0821101005;15,73Ê%
3407901001;15,74Ê%
2807901035;15,74Ê%
2104403002;15,75Ê%
3302406016;15,76Ê%
4101601002;15,76Ê%
2702805019;15,76Ê%
0704801004;15,76Ê%
4890203002;15,76Ê%
3901901002;15,76Ê%
2807901042;15,76Ê%
2807901037;15,76Ê%
2512002003;15,76Ê%
0403502001;15,76Ê%
0801906054;15,76Ê%
0824503009;15,77Ê%
4520501001;15,78Ê%
3306601024;15,78Ê%
3501904002;15,78Ê%
2804101003;15,78Ê%
0703104007;15,78Ê%
4602101018;15,78Ê%
0700802003;15,78Ê%
3602901005;15,78Ê%
2807902028;15,78Ê%
0801903019;15,79Ê%
2807911148;15,80Ê%
4512201001;15,80Ê%
4616601001;15,80Ê%
2100202001;15,80Ê%
3800601033;15,80Ê%
1607804025;15,80Ê%
4105803007;15,80Ê%
2807901033;15,80Ê%
0801901007;15,81Ê%
2801201001;15,81Ê%
4615903009;15,81Ê%
3503401003;15,81Ê%
4616901004;15,81Ê%
4301404006;15,82Ê%
4616401004;15,82Ê%
0905908005;15,82Ê%
2807920120;15,82Ê%
4618601002;15,82Ê%
0830502002;15,82Ê%
3004201002;15,82Ê%
0406601005;15,82Ê%
4600701005;15,83Ê%
1812202005;15,83Ê%
2800701020;15,83Ê%
0310404003;15,83Ê%
3003006027;15,83Ê%
0801906030;15,84Ê%
0309301013;15,84Ê%
0801910064;15,84Ê%
3002601019;15,84Ê%
3004104004;15,84Ê%
2909401008;15,84Ê%
0703202004;15,84Ê%
1403801004;15,84Ê%
4718606036;15,84Ê%
0490201047;15,85Ê%
2901501009;15,86Ê%
1715501008;15,86Ê%
3302501012;15,86Ê%
4106003007;15,86Ê%
0314003003;15,87Ê%
0905909043;15,87Ê%
3902801001;15,87Ê%
2608906001;15,87Ê%
0812402008;15,87Ê%
0809604008;15,88Ê%
2306003007;15,88Ê%
3002401044;15,88Ê%
1904601002;15,88Ê%
3302408023;15,88Ê%
2907001019;15,88Ê%
0801903013;15,89Ê%
0818404024;15,89Ê%
0490201041;15,89Ê%
3902002012;15,89Ê%
4605401008;15,89Ê%
0406601004;15,90Ê%
1927901001;15,90Ê%
0812601002;15,90Ê%
0704001008;15,90Ê%
2803301001;15,90Ê%
1290201001;15,90Ê%
2806503044;15,90Ê%
2804701003;15,91Ê%
3001608004;15,91Ê%
1300501004;15,91Ê%
0100201003;15,91Ê%
4105802004;15,91Ê%
2807901074;15,91Ê%
5027201001;15,91Ê%
0604401005;15,91Ê%
3003901012;15,92Ê%
3802501003;15,92Ê%
2807913127;15,92Ê%
3803501007;15,92Ê%
5008901002;15,92Ê%
0305001005;15,92Ê%
2302401004;15,92Ê%
0820001005;15,92Ê%
2810601044;15,92Ê%
3001607008;15,92Ê%
4100404007;15,93Ê%
2104601001;15,93Ê%
1802202002;15,93Ê%
4601501006;15,93Ê%
5029701015;15,93Ê%
0705404001;15,93Ê%
0801903017;15,94Ê%
0407901006;15,94Ê%
1806201006;15,94Ê%
1204006005;15,94Ê%
2906708064;15,95Ê%
2905103006;15,95Ê%
0801906046;15,95Ê%
0702703002;15,95Ê%
0801901016;15,95Ê%
4623803001;15,95Ê%
3001610037;15,95Ê%
2808001003;15,95Ê%
2907001018;15,95Ê%
0801903023;15,96Ê%
1500203008;15,96Ê%
3800601011;15,96Ê%
2006903031;15,96Ê%
0405201009;15,96Ê%
3003801008;15,97Ê%
2213001007;15,97Ê%
1913003010;15,97Ê%
3002401038;15,97Ê%
5029708021;15,97Ê%
4314807020;15,97Ê%
4308801001;15,98Ê%
4717501001;15,98Ê%
0808601004;15,98Ê%
0405201005;15,99Ê%
4803401004;15,99Ê%
2211201005;15,99Ê%
0702702007;15,99Ê%
4102302003;16,00Ê%
2804501007;16,00Ê%
4312301001;16,00Ê%
0801909032;16,00Ê%
0407902002;16,00Ê%
0400301004;16,00Ê%
0801906051;16,00Ê%
3502603022;16,01Ê%
4314807004;16,01Ê%
1891101004;16,02Ê%
0801906063;16,02Ê%
2902503007;16,02Ê%
0410102001;16,02Ê%
3000801006;16,02Ê%
4620201004;16,02Ê%
3002401030;16,03Ê%
2906707023;16,03Ê%
0810105026;16,03Ê%
1204006015;16,03Ê%
0490201044;16,03Ê%
3605701016;16,03Ê%
4101501002;16,04Ê%
0604402001;16,04Ê%
3090201003;16,04Ê%
3905401002;16,04Ê%
0801906053;16,05Ê%
0305901008;16,05Ê%
2600502001;16,05Ê%
2501101001;16,05Ê%
2811301011;16,06Ê%
3125101002;16,06Ê%
5200103002;16,06Ê%
0202501007;16,06Ê%
4109505012;16,06Ê%
1808702046;16,06Ê%
0608304010;16,07Ê%
3003005064;16,07Ê%
3800101011;16,07Ê%
2807906104;16,07Ê%
2006907020;16,07Ê%
1103302004;16,08Ê%
3304405015;16,08Ê%
2807902110;16,08Ê%
2801401005;16,08Ê%
2808601003;16,08Ê%
3606001007;16,09Ê%
2807901028;16,09Ê%
4600601005;16,09Ê%
3002401004;16,09Ê%
3901801001;16,09Ê%
0403501003;16,09Ê%
3003501017;16,10Ê%
4103803001;16,10Ê%
3604201007;16,10Ê%
4508101005;16,10Ê%
3002701032;16,10Ê%
0307902001;16,10Ê%
1213502012;16,10Ê%
4618601001;16,10Ê%
2906708063;16,10Ê%
4607401002;16,11Ê%
0827905013;16,11Ê%
3500402015;16,11Ê%
1904601007;16,11Ê%
0300901001;16,11Ê%
0818404010;16,11Ê%
4801307004;16,11Ê%
1922501001;16,11Ê%
0801910083;16,12Ê%
2807901112;16,12Ê%
0306604009;16,12Ê%
4512101001;16,12Ê%
4517302004;16,12Ê%
0303104004;16,12Ê%
0812403010;16,13Ê%
4602201014;16,13Ê%
1707904001;16,13Ê%
3090101007;16,13Ê%
4620201002;16,13Ê%
0704002017;16,13Ê%
2804501023;16,14Ê%
1890501001;16,14Ê%
4805403003;16,14Ê%
3002701026;16,14Ê%
3003005036;16,14Ê%
3501703002;16,14Ê%
1707903008;16,14Ê%
0705401006;16,14Ê%
2807902029;16,15Ê%
4713301002;16,15Ê%
4607801004;16,15Ê%
2807901023;16,15Ê%
0804603001;16,15Ê%
3422501003;16,15Ê%
4105802005;16,15Ê%
0801906045;16,16Ê%
0905908006;16,16Ê%
3002501002;16,16Ê%
1203101002;16,16Ê%
4625016017;16,16Ê%
0804101004;16,16Ê%
2814101003;16,16Ê%
4607401001;16,17Ê%
4316201003;16,17Ê%
0801903106;16,17Ê%
1100403013;16,17Ê%
2806503040;16,17Ê%
2803201001;16,18Ê%
4690301001;16,18Ê%
0816701001;16,18Ê%
0704601008;16,18Ê%
3501701017;16,18Ê%
1405502009;16,18Ê%
3304409017;16,18Ê%
0922101001;16,18Ê%
5200107003;16,18Ê%
1102701003;16,18Ê%
2807916117;16,18Ê%
0811403005;16,18Ê%
0702604001;16,18Ê%
4616301001;16,18Ê%
0200307014;16,19Ê%
1501901029;16,19Ê%
2511001003;16,19Ê%
2807901114;16,19Ê%
0401306006;16,19Ê%
1103902005;16,19Ê%
0105903035;16,19Ê%
0208102004;16,19Ê%
2807301005;16,19Ê%
3708501003;16,20Ê%
4518002001;16,20Ê%
4713301001;16,20Ê%
3001501016;16,20Ê%
4109104068;16,20Ê%
4715501001;16,20Ê%
4620201010;16,20Ê%
0306507006;16,21Ê%
3002701036;16,21Ê%
2512004001;16,21Ê%
4611001012;16,21Ê%
2807301004;16,21Ê%
4110203005;16,22Ê%
2903802006;16,22Ê%
2907001009;16,22Ê%
2807910216;16,22Ê%
1801401003;16,22Ê%
0604402002;16,22Ê%
1102701006;16,22Ê%
2909404003;16,22Ê%
2804001002;16,23Ê%
0704004023;16,23Ê%
0801902067;16,23Ê%
4602101010;16,23Ê%
2807906106;16,23Ê%
3003301008;16,23Ê%
2807901040;16,23Ê%
2512007002;16,23Ê%
4613106005;16,23Ê%
2813201003;16,23Ê%
2906710069;16,24Ê%
4108101004;16,24Ê%
3003005027;16,24Ê%
2807901041;16,24Ê%
0407901004;16,24Ê%
0704004022;16,24Ê%
3300401054;16,24Ê%
0407502001;16,25Ê%
3002301002;16,25Ê%
4103904007;16,25Ê%
0401306036;16,25Ê%
2106402003;16,25Ê%
1204006008;16,25Ê%
1504101011;16,26Ê%
4614701002;16,26Ê%
1933101001;16,26Ê%
3501504002;16,26Ê%
2807906013;16,26Ê%
0807710004;16,26Ê%
2807908170;16,26Ê%
0701105002;16,26Ê%
3604901001;16,27Ê%
1103205011;16,27Ê%
0313901007;16,27Ê%
0801910059;16,27Ê%
4010301001;16,27Ê%
5200108009;16,27Ê%
3003901027;16,27Ê%
3003501002;16,27Ê%
5009502008;16,28Ê%
4802005008;16,28Ê%
0702604020;16,28Ê%
2007601008;16,28Ê%
4390501002;16,28Ê%
0827906029;16,28Ê%
3003003029;16,28Ê%
2813201004;16,28Ê%
4390501006;16,29Ê%
0407902026;16,29Ê%
3603901005;16,29Ê%
4102101005;16,29Ê%
3003005024;16,29Ê%
0829802001;16,29Ê%
0801901001;16,29Ê%
3002401015;16,29Ê%
4100702007;16,30Ê%
4616901032;16,30Ê%
2815601001;16,30Ê%
0801901046;16,30Ê%
3501503001;16,30Ê%
3605705009;16,30Ê%
0200306014;16,30Ê%
4802005044;16,30Ê%
0200301011;16,31Ê%
5200106003;16,31Ê%
4805402001;16,31Ê%
0702702005;16,31Ê%
0309201006;16,32Ê%
4921902003;16,32Ê%
3102301001;16,32Ê%
0801509038;16,32Ê%
4718607011;16,32Ê%
0490201014;16,32Ê%
3003005043;16,32Ê%
2906705003;16,32Ê%
2102101004;16,32Ê%
4316302004;16,32Ê%
4110201003;16,33Ê%
0701103004;16,33Ê%
1913002013;16,33Ê%
0807306011;16,33Ê%
3003006041;16,33Ê%
2807908168;16,33Ê%
2807901013;16,33Ê%
4312310001;16,33Ê%
2306003003;16,33Ê%
0801901009;16,33Ê%
0801906039;16,33Ê%
2100501004;16,33Ê%
4021601001;16,33Ê%
0410201003;16,33Ê%
2807919001;16,33Ê%
0818707008;16,33Ê%
2807911192;16,34Ê%
3002701014;16,34Ê%
5029708025;16,34Ê%
0303102003;16,34Ê%
0812104006;16,34Ê%
4512301002;16,34Ê%
4106003006;16,34Ê%
4607801006;16,34Ê%
4314802001;16,34Ê%
0601508012;16,35Ê%
1202701005;16,35Ê%
0801903097;16,35Ê%
4312308005;16,36Ê%
4101302002;16,36Ê%
0801906050;16,36Ê%
0801910018;16,36Ê%
0819601003;16,36Ê%
4508501001;16,36Ê%
2608901001;16,37Ê%
0825101003;16,37Ê%
0312102003;16,37Ê%
1401701006;16,37Ê%
2807902047;16,38Ê%
0705401002;16,38Ê%
4625001012;16,38Ê%
4800301008;16,38Ê%
3604101007;16,38Ê%
0801910058;16,38Ê%
2512006017;16,38Ê%
4100404029;16,38Ê%
2212504004;16,38Ê%
4100702003;16,38Ê%
2807901076;16,39Ê%
2807901100;16,39Ê%
0818404026;16,39Ê%
3605401001;16,39Ê%
4101502002;16,39Ê%
1702201003;16,39Ê%
4508101001;16,39Ê%
4100701002;16,39Ê%
3000501025;16,39Ê%
0704004002;16,39Ê%
0810104031;16,40Ê%
0407901007;16,40Ê%
0801903003;16,40Ê%
4109101009;16,40Ê%
0702402002;16,40Ê%
4100404004;16,40Ê%
4516101007;16,40Ê%
0828401003;16,40Ê%
0309001005;16,41Ê%
0801901051;16,42Ê%
2408904016;16,42Ê%
4310301001;16,42Ê%
3001901014;16,42Ê%
0801901041;16,42Ê%
2807912056;16,42Ê%
2807901104;16,43Ê%
5100103003;16,43Ê%
4516101003;16,43Ê%
2807901069;16,43Ê%
2816101021;16,43Ê%
4426301001;16,43Ê%
4512103002;16,43Ê%
0811401003;16,44Ê%
0704005020;16,44Ê%
3602101001;16,44Ê%
1890501005;16,44Ê%
0490201033;16,44Ê%
3002701049;16,44Ê%
2812701002;16,44Ê%
3003004058;16,44Ê%
4510602001;16,44Ê%
2812301032;16,45Ê%
3902801002;16,45Ê%
3003005054;16,45Ê%
2211201008;16,45Ê%
0801903024;16,45Ê%
4505601001;16,45Ê%
1890501003;16,45Ê%
5006601001;16,45Ê%
1711404001;16,45Ê%
1814004010;16,45Ê%
4723101001;16,45Ê%
1406702001;16,45Ê%
1402106046;16,45Ê%
0407901019;16,46Ê%
4608501007;16,46Ê%
4516807004;16,46Ê%
0305801004;16,46Ê%
3003006040;16,46Ê%
3800101018;16,46Ê%
0407401001;16,46Ê%
0801901054;16,46Ê%
5027201007;16,46Ê%
3001610036;16,46Ê%
2100703004;16,46Ê%
0702701005;16,47Ê%
3002701017;16,47Ê%
0829501001;16,47Ê%
4705001002;16,47Ê%
3003301001;16,47Ê%
0312102005;16,47Ê%
0812106009;16,47Ê%
2807901095;16,47Ê%
2807901079;16,47Ê%
4107001004;16,47Ê%
3002001006;16,47Ê%
0921902006;16,48Ê%
1802101013;16,48Ê%
3801701018;16,48Ê%
2807908131;16,48Ê%
4512103001;16,48Ê%
4101701010;16,48Ê%
2814801007;16,48Ê%
4508102006;16,48Ê%
4518501005;16,48Ê%
4109505006;16,49Ê%
2813401045;16,49Ê%
2908201018;16,49Ê%
0801901006;16,49Ê%
0821301002;16,49Ê%
0905905035;16,49Ê%
3501401006;16,49Ê%
0824505012;16,49Ê%
1500501008;16,49Ê%
4520301002;16,49Ê%
2801501010;16,49Ê%
3302405002;16,49Ê%
3908502001;16,49Ê%
0308801005;16,49Ê%
0601507007;16,50Ê%
3800601030;16,50Ê%
5029710016;16,50Ê%
4800301002;16,50Ê%
3000501009;16,50Ê%
1307902005;16,50Ê%
0830201003;16,50Ê%
0203702002;16,50Ê%
0407902003;16,50Ê%
2805809001;16,50Ê%
3003601003;16,50Ê%
4624902001;16,51Ê%
0810103009;16,51Ê%
3907507021;16,51Ê%
4109107028;16,51Ê%
0811401001;16,51Ê%
3605302002;16,51Ê%
0609501009;16,51Ê%
0805601007;16,51Ê%
1003701003;16,52Ê%
2906904004;16,52Ê%
3003006034;16,52Ê%
0801509030;16,52Ê%
3003501023;16,52Ê%
0208104001;16,52Ê%
0410002002;16,52Ê%
3001001001;16,52Ê%
2006301004;16,52Ê%
0819402001;16,52Ê%
0602501002;16,53Ê%
0306507005;16,53Ê%
0824505018;16,53Ê%
0810103024;16,53Ê%
3090101010;16,53Ê%
3500402010;16,53Ê%
1103106030;16,53Ê%
0608304012;16,53Ê%
0801906042;16,54Ê%
0820201007;16,54Ê%
3200801004;16,54Ê%
2422202002;16,54Ê%
0815901001;16,54Ê%
3002401014;16,54Ê%
1812702001;16,54Ê%
3003006033;16,54Ê%
1506001001;16,54Ê%
0601102008;16,55Ê%
0801906057;16,55Ê%
2906707074;16,55Ê%
2816101018;16,55Ê%
1201101003;16,55Ê%
3003004010;16,55Ê%
3001607004;16,55Ê%
2801401001;16,55Ê%
0306501018;16,55Ê%
3123202004;16,55Ê%
3501602020;16,55Ê%
0801901004;16,55Ê%
2906707026;16,55Ê%
0827904005;16,55Ê%
2804701025;16,56Ê%
4625008029;16,56Ê%
3302405001;16,56Ê%
0490301003;16,56Ê%
0801901047;16,56Ê%
0825101004;16,56Ê%
0704004085;16,56Ê%
0306507011;16,56Ê%
2616801002;16,56Ê%
2808401003;16,56Ê%
2807901123;16,57Ê%
2813401007;16,57Ê%
0801901019;16,57Ê%
0827903004;16,57Ê%
0801901045;16,57Ê%
3727406020;16,57Ê%
3801701011;16,58Ê%
0801910072;16,58Ê%
2906708042;16,58Ê%
1401701004;16,58Ê%
0312201002;16,58Ê%
0702603001;16,58Ê%
0805604004;16,59Ê%
1500203011;16,59Ê%
1208402006;16,59Ê%
2105003001;16,59Ê%
4109401001;16,59Ê%
3190201003;16,60Ê%
0801903011;16,60Ê%
0704005018;16,60Ê%
2812701038;16,60Ê%
1505404020;16,60Ê%
0704802001;16,61Ê%
0704004081;16,61Ê%
1714101001;16,61Ê%
4801306012;16,61Ê%
0407901001;16,61Ê%
0400301005;16,61Ê%
3605302003;16,61Ê%
4801307005;16,61Ê%
3002701041;16,61Ê%
3304406024;16,62Ê%
2807912057;16,62Ê%
2105501003;16,62Ê%
2807901091;16,62Ê%
0827903018;16,62Ê%
2813401008;16,62Ê%
2524301003;16,62Ê%
1507804012;16,62Ê%
3002501006;16,62Ê%
0400602001;16,62Ê%
4618403010;16,63Ê%
4801302011;16,63Ê%
3905601002;16,63Ê%
2105501005;16,63Ê%
2807405007;16,63Ê%
3003901002;16,63Ê%
1403802010;16,63Ê%
2104107016;16,64Ê%
3001608025;16,64Ê%
0811301002;16,64Ê%
4613102007;16,64Ê%
4317101010;16,64Ê%
2103502001;16,65Ê%
0816904002;16,65Ê%
0801910060;16,65Ê%
4101201003;16,65Ê%
0490201010;16,65Ê%
3003005048;16,65Ê%
0818404016;16,65Ê%
0501904013;16,66Ê%
0811401002;16,66Ê%
1308702004;16,66Ê%
0801903012;16,66Ê%
3501401005;16,66Ê%
2305003003;16,66Ê%
2608902017;16,66Ê%
4217303003;16,66Ê%
0490201042;16,66Ê%
4105803005;16,66Ê%
1100401023;16,66Ê%
2105501004;16,66Ê%
4109105051;16,67Ê%
2006701019;16,67Ê%
4619001014;16,67Ê%
2006701005;16,67Ê%
2005902001;16,67Ê%
0827906005;16,67Ê%
2807906105;16,67Ê%
1802101005;16,67Ê%
2804701019;16,67Ê%
3003006019;16,67Ê%
0490201037;16,67Ê%
2816201001;16,68Ê%
0700301004;16,68Ê%
4802005022;16,68Ê%
3803811007;16,68Ê%
2807901065;16,68Ê%
1709501003;16,68Ê%
2807901101;16,68Ê%
0307401001;16,68Ê%
4912201001;16,68Ê%
2212507002;16,68Ê%
0801910082;16,68Ê%
0805605003;16,68Ê%
0818404025;16,68Ê%
4603501001;16,68Ê%
2105401001;16,69Ê%
2807902061;16,69Ê%
0801903052;16,69Ê%
1704402001;16,69Ê%
3501504003;16,69Ê%
1405603005;16,69Ê%
3803812010;16,69Ê%
3123203005;16,69Ê%
2807902062;16,69Ê%
0812104008;16,70Ê%
4312304003;16,70Ê%
0310101004;16,70Ê%
3803811003;16,70Ê%
0801509017;16,70Ê%
0801903006;16,70Ê%
0704601004;16,70Ê%
4618601009;16,70Ê%
2800201002;16,70Ê%
0810102002;16,70Ê%
0801901053;16,70Ê%
2104402001;16,70Ê%
0830201006;16,70Ê%
4103403003;16,70Ê%
0818002005;16,70Ê%
3600501004;16,70Ê%
0308801004;16,71Ê%
4102202002;16,71Ê%
4518301001;16,71Ê%
2816701001;16,71Ê%
1500501006;16,71Ê%
0306604008;16,71Ê%
3000301013;16,71Ê%
0807305008;16,71Ê%
3907301003;16,71Ê%
3801101011;16,72Ê%
3606001012;16,72Ê%
0306504015;16,72Ê%
1307101003;16,72Ê%
0704004007;16,72Ê%
1506601001;16,72Ê%
2906710016;16,72Ê%
0801504003;16,72Ê%
0801509001;16,72Ê%
0801903053;16,72Ê%
0812104009;16,73Ê%
3501801001;16,73Ê%
0704601006;16,73Ê%
4625009026;16,73Ê%
1102006032;16,73Ê%
4501901004;16,73Ê%
2906901039;16,73Ê%
4612201002;16,73Ê%
0826701001;16,74Ê%
0812103002;16,74Ê%
2908201020;16,74Ê%
2800502008;16,74Ê%
0818705013;16,75Ê%
2807906126;16,75Ê%
3304405010;16,75Ê%
3800101013;16,75Ê%
3800101007;16,75Ê%
3000301020;16,75Ê%
4109102012;16,75Ê%
0601507006;16,75Ê%
0826201003;16,75Ê%
3304403001;16,76Ê%
2608902024;16,76Ê%
0801910095;16,76Ê%
4019405002;16,76Ê%
0705102002;16,76Ê%
3603201001;16,76Ê%
0812102003;16,76Ê%
2205401001;16,76Ê%
2904203002;16,77Ê%
1003702006;16,77Ê%
2702804009;16,77Ê%
0703602011;16,77Ê%
2522801001;16,77Ê%
2512003001;16,77Ê%
4103804020;16,77Ê%
3605001008;16,77Ê%
0704002020;16,77Ê%
3002601015;16,77Ê%
3003301003;16,77Ê%
0825201020;16,77Ê%
1814005006;16,77Ê%
3200801005;16,77Ê%
2101003003;16,77Ê%
3901601014;16,77Ê%
0301803004;16,77Ê%
4605102001;16,78Ê%
1890501006;16,78Ê%
0704002066;16,78Ê%
4505601002;16,78Ê%
1718601003;16,78Ê%
2422202003;16,78Ê%
1102009012;16,78Ê%
4508801001;16,78Ê%
2513701003;16,78Ê%
0801901035;16,78Ê%
2902501004;16,79Ê%
3002001002;16,79Ê%
0801909058;16,79Ê%
3090101013;16,79Ê%
3002401018;16,79Ê%
4708503004;16,79Ê%
3801101007;16,79Ê%
0704002009;16,79Ê%
4314807003;16,79Ê%
4619001022;16,79Ê%
3002401017;16,80Ê%
2807917114;16,80Ê%
2906707092;16,80Ê%
3001101006;16,80Ê%
2308601009;16,80Ê%
2807901116;16,80Ê%
2807401018;16,80Ê%
1100404019;16,80Ê%
0819601009;16,80Ê%
0810104035;16,80Ê%
4109801003;16,80Ê%
3800601018;16,80Ê%
0702604006;16,80Ê%
2301003007;16,80Ê%
0704004088;16,81Ê%
0827902012;16,81Ê%
2807904091;16,81Ê%
0702402001;16,81Ê%
0810102031;16,81Ê%
0704001018;16,81Ê%
1101505012;16,81Ê%
4520501002;16,81Ê%
0702701001;16,81Ê%
0801901033;16,81Ê%
4705001001;16,81Ê%
0704003041;16,81Ê%
2807913050;16,82Ê%
1506001005;16,82Ê%
1817301007;16,82Ê%
3190601001;16,82Ê%
2004601001;16,82Ê%
3304408003;16,82Ê%
1503008002;16,82Ê%
4619401002;16,82Ê%
0830601001;16,82Ê%
4619001041;16,83Ê%
1101503001;16,83Ê%
4105802003;16,83Ê%
0818404004;16,83Ê%
4602201016;16,83Ê%
4891201002;16,84Ê%
0702603002;16,84Ê%
4315502003;16,84Ê%
4317101008;16,84Ê%
3001901033;16,84Ê%
2807913045;16,84Ê%
3801701008;16,84Ê%
0401306024;16,84Ê%
0401307021;16,84Ê%
2807916108;16,84Ê%
0829804002;16,85Ê%
0704002007;16,85Ê%
0829804001;16,85Ê%
1890501007;16,85Ê%
2106001010;16,85Ê%
3002501007;16,85Ê%
3501101006;16,85Ê%
4520501004;16,86Ê%
0825101002;16,86Ê%
2803601002;16,86Ê%
1715502001;16,86Ê%
0801906043;16,86Ê%
2905101014;16,86Ê%
2807901053;16,86Ê%
4107501006;16,86Ê%
4501601003;16,86Ê%
1707904002;16,86Ê%
3501103007;16,86Ê%
0704004009;16,86Ê%
0306901002;16,87Ê%
0704004024;16,87Ê%
0814701010;16,87Ê%
2807901054;16,87Ê%
2807907056;16,87Ê%
2807901031;16,87Ê%
0801901015;16,87Ê%
0306507022;16,87Ê%
0801903045;16,87Ê%
0812403006;16,87Ê%
3003005047;16,87Ê%
2900701019;16,87Ê%
2807913080;16,88Ê%
2906707095;16,88Ê%
4617201003;16,88Ê%
0390201003;16,88Ê%
0490201023;16,88Ê%
2807901019;16,88Ê%
1802101008;16,88Ê%
4601902002;16,88Ê%
4802007043;16,88Ê%
4109109059;16,88Ê%
3802305014;16,88Ê%
3003005049;16,89Ê%
1933101002;16,89Ê%
0704001006;16,89Ê%
0826701004;16,89Ê%
0801906049;16,89Ê%
0490201008;16,89Ê%
2808301001;16,89Ê%
1401303003;16,90Ê%
0801906058;16,90Ê%
1303402021;16,90Ê%
0401306023;16,90Ê%
0811302014;16,90Ê%
3501802003;16,90Ê%
0810105030;16,90Ê%
