SeccionCensal;longitud;latitud
1715502006;2.799552;41.974407
1715502007;2.798369;41.970877
1715701001;2.823777;41.869367
1715801001;2.967091;42.388416
1715901001;2.587264;41.78124
1716001001;3.001326;41.774059
1716001002;3.003276;41.787962
1716002001;3.029431;41.782802
1716002002;3.026678;41.787226
1716002003;3.023438;41.791115
1716002004;3.026965;41.792153
1716002005;3.025792;41.796174
1716003001;3.032428;41.784396
1716003002;3.030345;41.788449
1716003003;3.030133;41.791497
1716004001;3.040994;41.782881
1716004002;3.040749;41.792488
1716101001;2.50658;42.097903
1716201001;2.665537;42.186261
1716301001;2.758035;41.989398
1716301002;2.747956;42.001178
1716401001;2.478706;41.927004
1716401002;2.483308;41.867128
1716401003;2.541037;41.892008
1716501001;2.594026;42.209551
1716601001;2.954308;42.07373
1716701001;2.283743;42.231839
1716701002;2.290308;42.236362
1716701003;2.302165;42.234088
1716801001;2.938693;42.045944
1716901001;2.834651;42.035425
1716901002;2.865591;42.057601
1717001001;2.305168;42.185982
1717101001;2.769797;42.325735
1717201001;2.671109;42.037396
1717301001;2.928133;42.005575
1717401001;2.678257;42.128915
1717501001;2.99543;42.176759
1717601001;2.988936;42.150992
1717701001;2.361544;42.265318
1717801001;3.092234;42.186356
1718001001;2.659923;41.867687
1718001002;2.663245;41.862071
1718001003;2.664775;41.859552
1718001004;2.671843;41.85783
1718001005;2.654303;41.865411
1718001006;2.625721;41.868581
1718101001;2.999012;41.814698
1718101002;2.981999;41.827413
1718201001;2.952837;42.232906
1718301001;2.601478;42.075789
1718401001;2.570333;42.151038
1718501001;2.526471;42.219793
1718501002;2.503211;42.220506
1718501003;2.543338;42.19512
1718601001;2.822627;42.015268
1718601002;2.810028;42.012344
1718601003;2.819094;42.019824
1718701001;2.961893;42.125875
1718801001;3.187561;42.316797
1718901001;2.595324;41.975958
1718901002;2.609374;41.962557
1719001001;2.738239;42.167651
1719101001;3.065781;42.030598
1719201001;2.29469;42.400144
1719301001;2.756791;41.81507
1719301002;2.737518;41.800908
1719301003;2.73277;41.847878
1719401001;2.519612;41.996235
1719501001;3.063063;42.076254
1719601001;2.84271;42.311807
1719701001;3.129538;41.951504
1719801001;3.030884;42.186315
1719901001;3.127922;42.038538
1719901002;3.157431;42.060076
1719901003;3.188044;42.045729
1719901004;3.130824;42.044811
1719901005;3.120215;42.041254
1719901006;3.13892;42.038564
1719901007;3.143892667;42.04482867
1720001001;2.621244;42.243484
1720101001;2.040005;42.326816
1720201001;2.911472;41.715391
1720201002;2.950815;41.735651
1720201003;2.913713;41.745726
1720301001;3.037473;42.03962
1720401001;3.104189;42.050926
1720501001;3.071535;41.999568
1720601001;1.859529;42.330692
1720701001;2.458774;42.106144
1720701002;2.412072;42.132537
1720801001;2.433914;42.237763
1720901001;3.12479;41.886076
1721001001;3.042025;42.151248
1721101001;3.043188;42.068129
1721201001;2.327669;42.142085
1721301001;2.782365;41.791579
1721301002;2.776337;41.788172
1721301003;2.793695;41.797776
1721301004;2.816023;41.770224
1721401001;2.981747;42.283283
1721501001;2.781798;41.953334
1721501002;2.781798;41.953334
1721601001;2.924498;42.09705
1721701001;3.063659;42.127626
1721801001;2.865086;42.133954
1722001001;2.373031;41.844446
1722101001;2.935795;42.253295
1722101002;2.95002;42.254231
1722101003;2.953004;42.24357
1722101004;2.947393;42.260473
1722201001;2.956501;42.139029
1722301001;3.103324;42.332727
1722401001;2.278968;42.341865
1722501001;3.056954;42.199318
1722601001;2.973061;42.221965
1722701001;3.067268;42.376223
1722801001;2.880397;42.256679
1723001001;3.021341;42.262252
1723201001;2.987887;42.109261
1723301001;2.734538;41.908191
1723301002;2.742763;41.88055
1723401001;2.902244;42.339678
1790101001;2.982208;41.923628
1790201001;3.062211;41.961235
1790201002;3.088423;41.936546
1790301001;2.650565;41.975663
1800101001;-3.820641;37.0136
1800201001;-3.242594;37.588057
1800301001;-3.651273;37.23336
1800301002;-3.663653;37.251399
1800301003;-3.656244;37.324847
1800301004;-3.659083;37.220084
1800301005;-3.659772;37.230065
1800301006;-3.645251;37.227323
1800301007;-3.653208;37.227011
1800301008;-3.663525;37.241073
1800301009;-3.679594;37.245981
1800301010;-3.655939;37.25546
1800401001;-3.207284;36.842906
1800501001;-3.140599;37.233159
1800601001;-3.206968;36.802947
1800601002;-3.194041;36.780849
1800602001;-3.148807;36.764292
1800701001;-3.68822;36.927968
1801001001;-3.076945;37.159179
1801101001;-3.578766;37.233758
1801101002;-3.540455;37.255813
1801101003;-3.564186;37.23635
1801101004;-3.561135667;37.24197367
1801201001;-4.154691;37.326503
1801201002;-4.158747;37.324905
1801201003;-4.17436;37.31048
1801301001;-3.996516;37.000313
1801301002;-3.990766;37.00298
1801301003;-3.990855;37.000127
1801301004;-3.990537;37.008364
1801301005;-4.084953;36.953356
1801401001;-3.690926;37.060181
1801401002;-3.644618;37.112002
1801401003;-3.706155;37.065899
1801401004;-3.634598;37.107975
1801501001;-3.161175;37.60867
1801601001;-3.284562;36.902461
1801701001;-3.691158;36.734704
1801701002;-3.688605;36.734498
1801701003;-3.692133;36.731931
1801701004;-3.687657;36.740919
1801701005;-3.712665;36.740484
1801701006;-3.697503;36.733498
1801701007;-3.68533;36.733843
1801701008;-3.690368;36.736553
1801701009;-3.69471;36.737153
1801701010;-3.662552;36.747457
1801701011;-3.66614;36.745389
1801701012;-3.689856;36.731405
1801702001;-3.732295;36.728398
1801702002;-3.73414;36.746607
1801703001;-3.732493;36.77669
1801801001;-3.109717;37.185806
1802001001;-3.879942;36.948107
1802001002;-3.848455;36.953785
1802101001;-3.627062;37.145867
1802101002;-3.624958;37.13776
1802101003;-3.619781;37.145583
1802101004;-3.629515;37.141174
1802101005;-3.625289;37.141497
1802101006;-3.621976;37.143156
1802101007;-3.623015;37.13693
1802101008;-3.629266;37.144079
1802101009;-3.620584;37.139505
1802101010;-3.613714;37.143358
1802101011;-3.620031;37.154327
1802101012;-3.611444;37.149546
1802101013;-3.627096;37.138558
1802101014;-3.622594692;37.14318
1802201001;-3.684438;37.227085
1802201002;-3.708359;37.272108
1802201003;-3.685618;37.224163
1802201004;-3.694354;37.224377
1802201005;-3.679928;37.227832
1802201006;-3.717075;37.230535
1802201007;-3.688026;37.233672
1802201008;-3.6913047;37.2282555
1802202001;-3.676505;37.219611
1802202002;-3.699498;37.212428
1802202003;-3.679246;37.210744
1802301001;-2.773771;37.486835
1802301002;-2.776253;37.490485
1802301003;-2.774523;37.492171
1802301004;-2.769436;37.482883
1802301005;-2.772502;37.495074
1802301007;-2.777386;37.488497
1802302001;-2.770421;37.488191
1802302002;-2.77909;37.48128
1802302003;-2.781946;37.483551
1802302004;-2.766444;37.48485
1802302005;-2.766568;37.490462
1802302006;-2.770263;37.491634
1802302007;-2.770124;37.468972
1802303001;-2.782933;37.489184
1802303002;-2.773387;37.41351
1802401001;-3.464712;37.236864
1802501001;-3.213215;37.276407
1802701001;-3.160276;37.35822
1802701002;-3.174054;37.351852
1802801001;-3.670794;37.443337
1802901001;-2.666866;37.614128
1802902001;-2.722273;37.640368
1803001001;-3.196462;37.025501
1803201001;-3.371097;36.988522
1803301001;-3.278822;36.957657
1803401001;-3.914639;37.075903
1803501001;-3.165768;36.927876
1803601001;-3.573382;37.135121
1803601002;-3.566473;37.12629
1803601003;-3.5699275;37.1307055
1803701001;-3.62784;37.280207
1803801001;-3.599321;37.505662
1803901001;-2.723916;37.43674
1803901002;-2.721744;37.436461
1803901003;-2.724894;37.440126
1803901004;-2.68131;37.41593
1804001001;-3.425324;36.960117
1804201001;-3.344224;37.013332
1804301001;-3.394428;36.918578
1804401001;-3.240886;36.915269
1804501001;-2.678178;37.735938
1804601001;-2.790754;37.798068
1804602001;-2.745186;37.872368
1804602002;-2.805616;37.778734
1804701001;-3.543172;37.162608
1804701002;-3.536837;37.154099
1804701003;-3.545834;37.162044
1804701004;-3.531509;37.158322
1804701005;-3.539338;37.15926825
1804801001;-3.826475;37.169452
1804801002;-3.806941;37.197763
1804901001;-3.176694;37.23047
1805001001;-3.602232;37.295793
1805001002;-3.537078;37.29927
1805101001;-3.714034;37.368729
1805101002;-3.712823;37.385469
1805301001;-2.761888;37.6601
1805401001;-3.235434;37.302173
1805601001;-2.463605;37.5643
1805601002;-2.575021;37.583979
1805601003;-2.580218;37.571625
1805701001;-3.668726;37.157304
1805701002;-3.673039;37.155179
1805701003;-3.690362;37.160331
1805701004;-3.677375667;37.15760467
1805901001;-3.763886;37.204561
1805901002;-3.789045;37.176209
1805901003;-3.771769;37.194999
1806101001;-3.844573;37.122071
1806201001;-3.642549;37.150893
1806201002;-3.644823;37.142905
1806201003;-3.633547;37.145239
1806201004;-3.650406;37.145689
1806201005;-3.63949;37.144922
1806201006;-3.644021;37.147279
1806201007;-3.648719;37.14264
1806201008;-3.643365;37.14565243
1806301001;-3.284804;37.365209
1806401001;-3.078589;37.594242
1806501001;;
1806601001;-3.596261;37.348235
1806601002;-3.576394;37.316684
1806701001;-3.352112;37.324709
1806801001;-3.518673;37.062053
1806901001;-2.955348;37.21345
1807001001;-3.490199;37.185919
1807101001;-3.558169;37.022152
1807101002;-3.573459;36.976791
1807101003;-3.492594;37.027298
1807101004;-3.561598;36.98364
1807101005;-3.579828;37.006853
1807201001;-3.776407;37.051178
1807401001;-3.025357;37.178423
1807601001;-3.167782;37.422064
1807801001;-2.925967;37.522122
1807901001;-3.767015;37.219451
1807901002;-3.797307;37.227563
1807901003;-3.804642;37.213385
1808201001;-2.56357;37.717663
1808301001;-3.303727;37.477546
1808401001;-3.60456;37.102868
1808401002;-3.606134;37.109223
1808401003;-3.583984;37.089488
1808501001;-2.951176;37.374156
1808601001;-3.036094;37.519772
1808701001;-3.599804;37.176233
1808701004;-3.60165;37.172922
1808701005;-3.60291;37.175416
1808701006;-3.604883;37.17335
1808701007;-3.605411;37.175436
1808701008;-3.60732;37.176386
1808701009;-3.606697;37.172513
1808701010;-3.607571;37.171729
1808701011;-3.61091;37.174224
1808701012;-3.613923;37.182099
1808701013;-3.616187;37.180893
1808701014;-3.608689;37.175793
1808701015;-3.606931;37.174728
1808701016;-3.60907;37.177111
1808701017;-3.618581;37.165637
1808701018;-3.608236;37.172806
1808701019;-3.634734;37.170114
1808701020;-3.603128;37.17254
1808701021;-3.613435;37.179925
1808701022;-3.611838;37.179231
1808701023;-3.607837;37.174395
1808702001;-3.597931;37.173359
1808702002;-3.601313;37.164851
1808702003;-3.599889;37.171736
1808702004;-3.596832;37.170465
1808702005;-3.599402;37.169968
1808702006;-3.597757;37.168393
1808702007;-3.602845;37.170525
1808702008;-3.605492;37.171111
1808702009;-3.602855;37.168149
1808702010;-3.600934;37.168327
1808702011;-3.603907;37.168004
1808702012;-3.604507;37.169916
1808702013;-3.602319;37.166516
1808702014;-3.604773;37.167191
1808702015;-3.601873;37.161209
1808702016;-3.60173;37.154465
1808702017;-3.601825;37.156088
1808702018;-3.601014;37.157608
1808702019;-3.600414;37.159087
1808702020;-3.598946;37.162782
1808702021;-3.597799;37.161704
1808702022;-3.59623;37.160273
1808702023;-3.597623;37.159723
1808702024;-3.597909;37.159234
1808702025;-3.595899;37.157301
1808702027;-3.599533;37.154505
1808702028;-3.599783;37.15294
1808702029;-3.600169;37.144116
1808702030;-3.603378;37.164233
1808702031;-3.602681;37.16007
1808702032;-3.597838;37.156261
1808702033;-3.60181;37.169557
1808702034;-3.604308;37.171589
1808702035;-3.60009;37.16723
1808702036;-3.606318;37.169745
1808702037;-3.609222;37.165626
1808702038;-3.600948;37.161553
1808702039;-3.604097;37.158471
1808702040;-3.606645;37.155421
1808702041;-3.601788;37.152252
1808702043;-3.596013;37.155017
1808702044;-3.594759;37.151967
1808702045;-3.603822;37.1531
1808702046;-3.608699;37.160616
1808702047;-3.598525;37.165286
1808702048;-3.598522;37.160578
1808702049;-3.596709;37.158498
1808703002;-3.597169;37.191108
1808703003;-3.602925;37.184604
1808703004;-3.605866;37.186883
1808703005;-3.60237;37.191234
1808703006;-3.605048;37.190662
1808703007;-3.608799;37.189676
1808703008;-3.609801;37.187932
1808703009;-3.611273;37.19227
1808703010;-3.612635;37.194813
1808703011;-3.606913;37.205134
1808703012;-3.606404;37.193708
1808703013;-3.6359;37.199924
1808703014;-3.602652;37.196143
1808703015;-3.600173;37.201507
1808703016;-3.602151;37.204316
1808703017;-3.605095;37.203382
1808703018;-3.606458;37.206854
1808703020;-3.59966;37.197508
1808703021;-3.581698;37.203795
1808703023;-3.598772;37.205068
1808703024;-3.600269;37.208672
1808703025;-3.601982;37.198519
1808703026;-3.602987;37.201372
1808703027;-3.606957;37.196579
1808703028;-3.607549;37.190511
1808703029;-3.613851;37.189812
1808703030;-3.611809;37.20975
1808703031;-3.606448;37.211036
1808703032;-3.58917;37.205695
1808703033;-3.60795;37.202256
1808703034;-3.616928;37.208123
1808703035;-3.610622;37.201082
1808703036;-3.613355;37.201572
1808703037;-3.623015;37.194255
1808703038;-3.614789;37.197799
1808703039;-3.609953;37.2053
1808703040;-3.617799;37.193513
1808703041;-3.622573;37.202892
1808703042;-3.606207;37.199419
1808703043;-3.627061;37.197378
1808703044;-3.603207905;37.17714046
1808703045;-3.603207905;37.17714046
1808703046;-3.603207905;37.17714046
1808704001;-3.596385;37.17544
1808704002;-3.595661;37.177159
1808704003;-3.587638;37.179661
1808705002;-3.595607;37.180112
1808706001;-3.595074;37.172815
1808706003;-3.594643;37.169825
1808706004;-3.593228;37.172191
1808706005;-3.59091;37.169934
1808706006;-3.592656;37.166784
1808706007;-3.590571;37.16502
1808706008;-3.594891;37.16297
1808706009;-3.589107;37.1634
1808706010;-3.593836;37.161813
1808706011;-3.596575;37.166729
1808706012;-3.591055;37.158929
1808706013;-3.595838;37.161584
1808706014;-3.593851;37.159373
1808706015;-3.594149;37.160911
1808706016;-3.592827;37.160255
1808706017;-3.594516;37.165782
1808706018;-3.595713;37.16605
1808706019;-3.595378;37.164387
1808706020;-3.591191;37.157095
1808706021;-3.585134;37.157142
1808706022;-3.591239;37.161543
1808706023;-3.586689;37.148316
1808706024;-3.58827;37.161853
1808706025;-3.587525;37.159873
1808707001;-3.599179;37.18096
1808707004;-3.601024;37.178537
1808707005;-3.601869;37.180548
1808707006;-3.603723;37.177262
1808707008;-3.603954;37.182019
1808707009;-3.605744;37.179184
1808707010;-3.608024;37.177888
1808707011;-3.609091;37.182584
1808707012;-3.609701;37.185641
1808707013;-3.612101;37.185708
1808707014;-3.623351;37.191522
1808707015;-3.61057;37.178761
1808707016;-3.613091;37.18279
1808707017;-3.613298;37.18712
1808707018;-3.618294;37.1898
1808707019;-3.624169;37.188215
1808707020;-3.621801;37.190572
1808707021;-3.624824;37.189697
1808707022;-3.625987;37.190619
1808707023;-3.626045;37.192634
1808707024;-3.624907;37.192269
1808707025;-3.663356;37.191143
1808707026;-3.620983;37.187442
1808707027;-3.616449;37.18735
1808707028;-3.627293;37.193466
1808707030;-3.627702;37.188977
1808707031;-3.617783;37.186418
1808707032;-3.638041;37.194532
1808707033;-3.628398;37.191127
1808707034;-3.603207905;37.17714046
1808708001;-3.59961;37.184342
1808708002;-3.595029;37.183976
1808708003;-3.591549;37.183479
1808708004;-3.542548;37.195024
1808708006;-3.588718;37.195346
1808709001;-3.587353;37.175522
1808709002;-3.589204;37.17135
1808709003;-3.568948;37.170026
1808709004;-3.572587;37.159625
1808709005;-3.54855;37.166512
1808709006;-3.566798;37.162379
1808709007;-3.585883;37.166207
1808709008;-3.580403;37.156475
1808709009;-3.58567;37.163996
1808709010;-3.603207905;37.17714046
1808801001;-3.397303;37.557115
1808801002;-3.393358;37.529736
1808901001;-3.137032;37.300325
1808901002;-3.135141;37.297715
1808901003;-3.131291;37.298246
1808901004;-3.140374;37.300129
1808901005;-3.134324;37.302924
1808901007;-3.092325;37.310413
1808901008;-3.223671;37.368092
1808901009;-3.136866;37.303368
1808901010;-3.133198;37.302924
1808901011;-3.133416;37.341341
1808901012;-3.134736429;37.31467071
1808902001;-3.137984;37.293472
1808902002;-3.135904;37.276178
1808902003;-3.175515;37.278336
1808903001;-3.039269;37.431927
1809301001;-3.392335;36.738176
1809301002;-3.358919;36.723823
1809401001;-3.357465;37.144971
1809401002;-3.441854;37.159195
1809401003;-3.437983;37.15907
1809501001;-3.601564;37.257431
1809601001;-3.265056;37.415934
1809701001;-2.935759;37.187948
1809801001;-2.501534;37.801388
1809801002;-2.558555;37.788315
1809801003;-2.658214;37.860965
1809801004;-2.579941;37.933695
1809801005;-2.496119;37.866462
1809801006;-2.545352;37.83973
1809901001;-3.45402;37.291567
1810001001;-4.04994;37.192548
1810001002;-4.042527;37.195838
1810001003;-4.043291;37.198207
1810001004;-4.043723;37.184262
1810001005;-4.050663;37.212611
1810001006;-4.04467;37.200028
1810001007;-4.045802333;37.197249
1810101001;-3.569698;37.142823
1810101002;-3.577403;37.147538
1810101003;-3.561919;37.143913
1810101004;-3.56073;37.150731
1810101005;-3.559212;37.147493
1810101006;-3.563683;37.154223
1810201001;-3.883059;37.284402
1810201002;-3.879019;37.284498
1810201003;-3.881411;37.319052
1810202001;-3.914644;37.260072
1810202002;-3.917325;37.248513
1810202003;-3.959069;37.228854
1810202004;-3.85237;37.240645
1810301001;-3.639144;36.789206
1810501001;-3.53121;37.391622
1810501002;-3.526467;37.393343
1810501003;-3.53406;37.415192
1810601001;;
1810701001;-3.792882;36.939656
1810801001;-3.195049;37.152722
1810901001;-3.664501;36.796765
1811101001;-3.594148;37.221276
1811101002;-3.586369;37.21458
1811201001;-3.23065;36.963474
1811401001;-3.042609;37.224916
1811501001;-3.843708;37.185567
1811501002;-3.858604;37.17449
1811601001;-3.449387;36.968475
1811601002;-3.480741;36.937383
1811601003;-3.497393;36.914882
1811601004;-3.481533;36.895455
1811701001;-3.138382;37.147288
1811901001;-3.524361;36.940112
1811901002;-3.530281;36.962067
1812001001;-3.687617;36.844065
1812101001;-3.210313;36.911
1812201001;-4.152542;37.165255
1812201002;-4.145975;37.166584
1812201003;-4.176507;37.164352
1812202001;-4.14907;37.165599
1812202002;-4.148631;37.163058
1812202003;-4.146318;37.163981
1812202004;-4.129481;37.111991
1812202005;-4.163303313;37.16790263
1812203001;-4.149064;37.168682
